frame,t,person_id,lm_idx,lm_name,x_px,y_px,x_world,y_world,z_world,visibility,presence
0,0.0000,0,0,nose,678.77,382.95,0.0669,-0.6502,0.0097,0.999,1.000
0,0.0000,0,1,left_eye_inner,671.78,373.52,0.0428,-0.6642,-0.0209,0.999,1.000
0,0.0000,0,2,left_eye,667.65,372.97,0.0442,-0.6639,-0.0125,0.999,1.000
0,0.0000,0,3,left_eye_outer,663.65,372.57,0.0438,-0.6656,-0.0159,0.999,1.000
0,0.0000,0,4,right_eye_inner,682.47,375.07,0.0840,-0.6782,-0.0471,1.000,1.000
0,0.0000,0,5,right_eye,685.88,375.44,0.0867,-0.6767,-0.0594,1.000,1.000
0,0.0000,0,6,right_eye_outer,689.21,375.62,0.0939,-0.6655,-0.0378,1.000,1.000
0,0.0000,0,7,left_ear,657.27,379.54,-0.0419,-0.6153,-0.1042,0.999,1.000
0,0.0000,0,8,right_ear,692.82,381.79,0.0975,-0.5667,-0.1461,1.000,1.000
0,0.0000,0,9,mouth_left,673.42,393.08,0.0502,-0.6261,0.0029,0.999,1.000
0,0.0000,0,10,mouth_right,683.31,394.42,0.0883,-0.5897,-0.0389,0.999,1.000
0,0.0000,0,11,left_shoulder,620.24,443.30,-0.1029,-0.4487,0.0094,1.000,1.000
0,0.0000,0,12,right_shoulder,701.82,452.78,0.1333,-0.4938,-0.0941,1.000,1.000
0,0.0000,0,13,left_elbow,638.32,527.81,-0.0268,-0.2776,0.1065,0.014,1.000
0,0.0000,0,14,right_elbow,714.05,552.77,0.1739,-0.2006,-0.0518,0.885,1.000
0,0.0000,0,15,left_wrist,694.14,540.63,0.1520,-0.2173,0.3027,0.003,1.000
0,0.0000,0,16,right_wrist,739.39,543.46,0.2342,-0.1942,0.0870,0.774,1.000
0,0.0000,0,17,left_pinky,705.87,547.50,0.1763,-0.2372,0.3500,0.005,1.000
0,0.0000,0,18,right_pinky,747.83,546.33,0.2923,-0.2368,0.0629,0.681,1.000
0,0.0000,0,19,left_index,714.50,544.71,0.1927,-0.2359,0.3475,0.005,1.000
0,0.0000,0,20,right_index,743.74,535.71,0.3041,-0.2923,0.0758,0.645,1.000
0,0.0000,0,21,left_thumb,711.53,531.96,0.1787,-0.2017,0.3074,0.005,1.000
0,0.0000,0,22,right_thumb,739.70,533.74,0.2377,-0.2252,0.0896,0.449,1.000
0,0.0000,0,23,left_hip,641.09,608.61,-0.0742,-0.0010,0.0922,1.000,1.000
0,0.0000,0,24,right_hip,679.60,612.70,0.0759,-0.0056,-0.0936,1.000,1.000
0,0.0000,0,25,left_knee,646.96,704.22,-0.0725,0.3728,0.2708,0.379,1.000
0,0.0000,0,26,right_knee,680.77,723.49,0.0928,0.3360,0.0209,0.948,1.000
0,0.0000,0,27,left_ankle,612.83,806.82,-0.1475,0.6803,0.3849,0.761,1.000
0,0.0000,0,28,right_ankle,670.44,839.52,0.0279,0.7046,0.1140,0.961,1.000
0,0.0000,0,29,left_heel,603.54,826.42,-0.1726,0.7154,0.4087,0.901,1.000
0,0.0000,0,30,right_heel,656.97,861.68,0.0249,0.7362,0.0923,0.914,1.000
0,0.0000,0,31,left_foot_index,643.43,813.05,-0.1047,0.7121,0.4716,0.527,1.000
0,0.0000,0,32,right_foot_index,719.72,851.23,0.1229,0.7225,0.0974,0.778,1.000
1,0.0400,0,0,nose,681.94,382.93,0.0821,-0.6462,0.0216,1.000,1.000
1,0.0400,0,1,left_eye_inner,675.76,373.63,0.0564,-0.6620,-0.0102,0.999,1.000
1,0.0400,0,2,left_eye,672.12,373.25,0.0577,-0.6617,-0.0016,0.999,1.000
1,0.0400,0,3,left_eye_outer,668.80,372.99,0.0573,-0.6635,-0.0047,1.000,1.000
1,0.0400,0,4,right_eye_inner,686.03,375.43,0.0991,-0.6760,-0.0366,1.000,1.000
1,0.0400,0,5,right_eye,689.82,376.09,0.1016,-0.6741,-0.0485,1.000,1.000
1,0.0400,0,6,right_eye_outer,693.48,376.59,0.1087,-0.6626,-0.0271,1.000,1.000
1,0.0400,0,7,left_ear,660.59,379.44,-0.0325,-0.6191,-0.0935,1.000,1.000
1,0.0400,0,8,right_ear,696.79,382.68,0.1074,-0.5672,-0.1381,1.000,1.000
1,0.0400,0,9,mouth_left,677.16,393.21,0.0637,-0.6237,0.0151,0.999,1.000
1,0.0400,0,10,mouth_right,686.80,395.21,0.1015,-0.5861,-0.0264,1.000,1.000
1,0.0400,0,11,left_shoulder,623.27,442.22,-0.1028,-0.4534,0.0215,1.000,1.000
1,0.0400,0,12,right_shoulder,702.28,452.92,0.1433,-0.4943,-0.0846,1.000,1.000
1,0.0400,0,13,left_elbow,633.67,524.61,-0.0351,-0.2953,0.1474,0.014,1.000
1,0.0400,0,14,right_elbow,717.35,551.62,0.1850,-0.1995,-0.0385,0.887,1.000
1,0.0400,0,15,left_wrist,690.59,527.98,0.1471,-0.2636,0.3939,0.003,1.000
1,0.0400,0,16,right_wrist,737.73,539.81,0.2389,-0.2025,0.1169,0.769,1.000
1,0.0400,0,17,left_pinky,702.88,532.77,0.1700,-0.2885,0.4474,0.005,1.000
1,0.0400,0,18,right_pinky,747.05,542.85,0.2940,-0.2449,0.0955,0.693,1.000
1,0.0400,0,19,left_index,710.91,529.77,0.1863,-0.2893,0.4442,0.005,1.000
1,0.0400,0,20,right_index,742.95,533.93,0.3073,-0.2978,0.1094,0.660,1.000
1,0.0400,0,21,left_thumb,706.42,524.26,0.1744,-0.2499,0.3997,0.005,1.000
1,0.0400,0,22,right_thumb,738.70,532.03,0.2417,-0.2330,0.1203,0.471,1.000
1,0.0400,0,23,left_hip,643.80,609.06,-0.0769,-0.0029,0.0922,1.000,1.000
1,0.0400,0,24,right_hip,681.70,613.00,0.0785,-0.0039,-0.0936,1.000,1.000
1,0.0400,0,25,left_knee,649.46,704.63,-0.0631,0.3547,0.2696,0.398,1.000
1,0.0400,0,26,right_knee,680.70,723.52,0.1023,0.3270,0.0309,0.950,1.000
1,0.0400,0,27,left_ankle,617.59,804.38,-0.1128,0.6695,0.3880,0.757,1.000
1,0.0400,0,28,right_ankle,671.87,838.25,0.0344,0.6907,0.1266,0.963,1.000
1,0.0400,0,29,left_heel,606.44,825.81,-0.1355,0.7054,0.4115,0.895,1.000
1,0.0400,0,30,right_heel,658.84,861.13,0.0318,0.7222,0.1043,0.916,1.000
1,0.0400,0,31,left_foot_index,653.60,814.55,-0.0666,0.6994,0.4761,0.534,1.000
1,0.0400,0,32,right_foot_index,720.78,847.78,0.1345,0.7030,0.1140,0.793,1.000
2,0.0800,0,0,nose,683.59,384.43,0.0825,-0.6442,0.0205,1.000,1.000
2,0.0800,0,1,left_eye_inner,677.35,376.00,0.0617,-0.6627,-0.0136,0.999,1.000
2,0.0800,0,2,left_eye,673.66,375.59,0.0630,-0.6623,-0.0051,0.999,1.000
2,0.0800,0,3,left_eye_outer,670.10,375.26,0.0627,-0.6643,-0.0080,0.999,1.000
2,0.0800,0,4,right_eye_inner,687.56,377.28,0.1046,-0.6758,-0.0377,1.000,1.000
2,0.0800,0,5,right_eye,690.90,377.69,0.1074,-0.6741,-0.0499,1.000,1.000
2,0.0800,0,6,right_eye_outer,694.34,377.88,0.1143,-0.6630,-0.0282,1.000,1.000
2,0.0800,0,7,left_ear,661.94,381.90,-0.0250,-0.6233,-0.1072,1.000,1.000
2,0.0800,0,8,right_ear,696.34,383.96,0.1209,-0.5700,-0.1387,1.000,1.000
2,0.0800,0,9,mouth_left,678.39,394.63,0.0624,-0.6220,0.0109,0.999,1.000
2,0.0800,0,10,mouth_right,687.90,396.01,0.1022,-0.5838,-0.0282,1.000,1.000
2,0.0800,0,11,left_shoulder,622.94,441.50,-0.1060,-0.4547,0.0006,1.000,1.000
2,0.0800,0,12,right_shoulder,704.03,455.37,0.1547,-0.4930,-0.0821,1.000,1.000
2,0.0800,0,13,left_elbow,630.47,524.14,-0.0460,-0.2934,0.1103,0.019,1.000
2,0.0800,0,14,right_elbow,718.64,551.35,0.1989,-0.2006,-0.0377,0.869,1.000
2,0.0800,0,15,left_wrist,684.72,528.63,0.1269,-0.2511,0.3297,0.003,1.000
2,0.0800,0,16,right_wrist,739.82,540.25,0.2463,-0.2031,0.1061,0.749,1.000
2,0.0800,0,17,left_pinky,695.77,536.58,0.1487,-0.2703,0.3789,0.005,1.000
2,0.0800,0,18,right_pinky,750.19,542.76,0.3016,-0.2434,0.0847,0.664,1.000
2,0.0800,0,19,left_index,704.11,533.83,0.1668,-0.2699,0.3774,0.005,1.000
2,0.0800,0,20,right_index,746.23,534.17,0.3106,-0.2953,0.0958,0.633,1.000
2,0.0800,0,21,left_thumb,701.38,525.58,0.1538,-0.2360,0.3358,0.005,1.000
2,0.0800,0,22,right_thumb,741.58,532.85,0.2479,-0.2334,0.1082,0.451,1.000
2,0.0800,0,23,left_hip,642.98,609.08,-0.0778,-0.0013,0.0863,1.000,1.000
2,0.0800,0,24,right_hip,682.89,612.66,0.0795,-0.0056,-0.0878,1.000,1.000
2,0.0800,0,25,left_knee,649.04,702.78,-0.0556,0.3719,0.2593,0.452,1.000
2,0.0800,0,26,right_knee,680.87,720.15,0.1070,0.3313,0.0150,0.949,1.000
2,0.0800,0,27,left_ankle,621.47,804.05,-0.1059,0.6868,0.3742,0.780,1.000
2,0.0800,0,28,right_ankle,672.86,836.86,0.0401,0.7008,0.0941,0.960,1.000
2,0.0800,0,29,left_heel,610.98,826.03,-0.1288,0.7222,0.3977,0.900,1.000
2,0.0800,0,30,right_heel,658.64,858.17,0.0374,0.7321,0.0706,0.909,1.000
2,0.0800,0,31,left_foot_index,654.34,813.05,-0.0619,0.7138,0.4592,0.539,1.000
2,0.0800,0,32,right_foot_index,721.57,847.29,0.1400,0.7184,0.0745,0.782,1.000
3,0.1200,0,0,nose,683.41,386.91,0.0822,-0.6443,0.0331,1.000,1.000
3,0.1200,0,1,left_eye_inner,677.70,377.78,0.0616,-0.6625,0.0002,1.000,1.000
3,0.1200,0,2,left_eye,674.11,377.37,0.0629,-0.6619,0.0084,1.000,1.000
3,0.1200,0,3,left_eye_outer,670.67,377.10,0.0627,-0.6642,0.0052,1.000,1.000
3,0.1200,0,4,right_eye_inner,687.03,379.27,0.1043,-0.6763,-0.0244,1.000,1.000
3,0.1200,0,5,right_eye,690.36,379.74,0.1072,-0.6749,-0.0367,1.000,1.000
3,0.1200,0,6,right_eye_outer,693.75,380.00,0.1145,-0.6641,-0.0151,1.000,1.000
3,0.1200,0,7,left_ear,664.36,382.67,-0.0254,-0.6224,-0.0960,1.000,1.000
3,0.1200,0,8,right_ear,696.98,385.88,0.1243,-0.5719,-0.1263,1.000,1.000
3,0.1200,0,9,mouth_left,677.95,397.13,0.0617,-0.6215,0.0224,1.000,1.000
3,0.1200,0,10,mouth_right,687.32,398.69,0.1033,-0.5843,-0.0166,1.000,1.000
3,0.1200,0,11,left_shoulder,621.90,443.76,-0.1062,-0.4514,0.0001,1.000,1.000
3,0.1200,0,12,right_shoulder,706.84,458.56,0.1538,-0.4926,-0.0652,1.000,1.000
3,0.1200,0,13,left_elbow,640.10,529.07,-0.0238,-0.2943,0.0909,0.044,1.000
3,0.1200,0,14,right_elbow,720.99,552.79,0.2050,-0.2012,-0.0161,0.894,1.000
3,0.1200,0,15,left_wrist,695.10,523.65,0.1464,-0.2684,0.2889,0.009,1.000
3,0.1200,0,16,right_wrist,740.06,539.50,0.2463,-0.2059,0.1262,0.801,1.000
3,0.1200,0,17,left_pinky,704.13,530.26,0.1653,-0.2899,0.3332,0.013,1.000
3,0.1200,0,18,right_pinky,749.34,542.14,0.2996,-0.2457,0.1063,0.721,1.000
3,0.1200,0,19,left_index,710.79,526.26,0.1804,-0.2937,0.3336,0.012,1.000
3,0.1200,0,20,right_index,745.01,534.81,0.3057,-0.2990,0.1147,0.693,1.000
3,0.1200,0,21,left_thumb,705.62,520.35,0.1718,-0.2563,0.2948,0.012,1.000
3,0.1200,0,22,right_thumb,740.56,533.01,0.2464,-0.2360,0.1278,0.517,1.000
3,0.1200,0,23,left_hip,642.88,608.86,-0.0790,0.0013,0.0783,1.000,1.000
3,0.1200,0,24,right_hip,684.88,612.74,0.0806,-0.0082,-0.0803,1.000,1.000
3,0.1200,0,25,left_knee,648.89,707.01,-0.0585,0.3805,0.2447,0.527,1.000
3,0.1200,0,26,right_knee,678.96,721.23,0.1005,0.3278,0.0185,0.955,1.000
3,0.1200,0,27,left_ankle,623.16,811.01,-0.0912,0.6975,0.3603,0.795,1.000
3,0.1200,0,28,right_ankle,672.98,836.50,0.0463,0.7010,0.0915,0.960,1.000
3,0.1200,0,29,left_heel,614.96,830.17,-0.1126,0.7328,0.3839,0.908,1.000
3,0.1200,0,30,right_heel,659.47,859.01,0.0444,0.7322,0.0669,0.917,1.000
3,0.1200,0,31,left_foot_index,660.06,815.58,-0.0493,0.7191,0.4480,0.562,1.000
3,0.1200,0,32,right_foot_index,722.74,846.66,0.1365,0.7117,0.0738,0.796,1.000
4,0.1600,0,0,nose,682.41,391.45,0.0770,-0.6342,0.0114,1.000,1.000
4,0.1600,0,1,left_eye_inner,676.28,382.29,0.0520,-0.6523,-0.0223,1.000,1.000
4,0.1600,0,2,left_eye,672.62,381.59,0.0534,-0.6523,-0.0137,1.000,1.000
4,0.1600,0,3,left_eye_outer,669.28,381.09,0.0530,-0.6538,-0.0163,1.000,1.000
4,0.1600,0,4,right_eye_inner,686.73,384.26,0.0956,-0.6644,-0.0473,1.000,1.000
4,0.1600,0,5,right_eye,690.32,384.72,0.0979,-0.6626,-0.0589,1.000,1.000
4,0.1600,0,6,right_eye_outer,693.61,384.93,0.1045,-0.6510,-0.0376,1.000,1.000
4,0.1600,0,7,left_ear,661.11,387.64,-0.0336,-0.6142,-0.1049,1.000,1.000
4,0.1600,0,8,right_ear,694.92,390.34,0.1034,-0.5574,-0.1445,1.000,1.000
4,0.1600,0,9,mouth_left,676.59,401.75,0.0600,-0.6123,0.0050,1.000,1.000
4,0.1600,0,10,mouth_right,686.71,402.91,0.0958,-0.5736,-0.0348,1.000,1.000
4,0.1600,0,11,left_shoulder,624.45,447.27,-0.0983,-0.4556,0.0160,1.000,1.000
4,0.1600,0,12,right_shoulder,706.89,462.05,0.1446,-0.4861,-0.0864,1.000,1.000
4,0.1600,0,13,left_elbow,645.74,529.94,-0.0102,-0.3074,0.1464,0.028,1.000
4,0.1600,0,14,right_elbow,718.66,558.02,0.1932,-0.1950,-0.0348,0.904,1.000
4,0.1600,0,15,left_wrist,705.12,522.82,0.1772,-0.2881,0.3918,0.008,1.000
4,0.1600,0,16,right_wrist,739.22,544.43,0.2402,-0.2020,0.1198,0.789,1.000
4,0.1600,0,17,left_pinky,713.10,527.06,0.2019,-0.3185,0.4455,0.012,1.000
4,0.1600,0,18,right_pinky,748.72,544.10,0.2957,-0.2457,0.1006,0.712,1.000
4,0.1600,0,19,left_index,719.14,513.29,0.2172,-0.3221,0.4407,0.012,1.000
4,0.1600,0,20,right_index,744.24,535.86,0.3062,-0.2971,0.1120,0.685,1.000
4,0.1600,0,21,left_thumb,717.57,516.46,0.2035,-0.2755,0.3974,0.012,1.000
4,0.1600,0,22,right_thumb,739.72,535.13,0.2422,-0.2326,0.1227,0.502,1.000
4,0.1600,0,23,left_hip,643.92,613.25,-0.0770,-0.0050,0.0898,1.000,1.000
4,0.1600,0,24,right_hip,682.62,618.50,0.0788,-0.0017,-0.0910,1.000,1.000
4,0.1600,0,25,left_knee,646.30,709.13,-0.0743,0.3663,0.2637,0.469,1.000
4,0.1600,0,26,right_knee,679.50,726.15,0.1069,0.3271,0.0224,0.957,1.000
4,0.1600,0,27,left_ankle,627.64,810.68,-0.0988,0.6803,0.3983,0.774,1.000
4,0.1600,0,28,right_ankle,672.16,838.39,0.0322,0.6846,0.1249,0.962,1.000
4,0.1600,0,29,left_heel,619.05,831.49,-0.1188,0.7156,0.4229,0.900,1.000
4,0.1600,0,30,right_heel,658.30,862.42,0.0285,0.7155,0.1045,0.917,1.000
4,0.1600,0,31,left_foot_index,659.35,814.05,-0.0536,0.7040,0.4865,0.570,1.000
4,0.1600,0,32,right_foot_index,719.75,846.85,0.1278,0.6977,0.1167,0.807,1.000
5,0.2000,0,0,nose,679.79,392.39,0.0593,-0.6603,0.0103,1.000,1.000
5,0.2000,0,1,left_eye_inner,672.97,382.46,0.0331,-0.6731,-0.0192,1.000,1.000
5,0.2000,0,2,left_eye,669.11,382.03,0.0350,-0.6726,-0.0106,0.999,1.000
5,0.2000,0,3,left_eye_outer,665.28,381.65,0.0343,-0.6741,-0.0138,1.000,1.000
5,0.2000,0,4,right_eye_inner,683.15,383.23,0.0739,-0.6868,-0.0464,1.000,1.000
5,0.2000,0,5,right_eye,686.40,383.29,0.0766,-0.6851,-0.0579,1.000,1.000
5,0.2000,0,6,right_eye_outer,689.59,383.24,0.0840,-0.6738,-0.0368,1.000,1.000
5,0.2000,0,7,left_ear,658.52,388.80,-0.0463,-0.6196,-0.0951,1.000,1.000
5,0.2000,0,8,right_ear,692.62,389.95,0.0874,-0.5726,-0.1418,1.000,1.000
5,0.2000,0,9,mouth_left,674.14,401.88,0.0466,-0.6354,0.0064,0.999,1.000
5,0.2000,0,10,mouth_right,684.08,402.65,0.0828,-0.5987,-0.0362,1.000,1.000
5,0.2000,0,11,left_shoulder,626.23,448.99,-0.0930,-0.4538,0.0302,1.000,1.000
5,0.2000,0,12,right_shoulder,708.04,463.44,0.1384,-0.4994,-0.0951,1.000,1.000
5,0.2000,0,13,left_elbow,652.34,533.55,-0.0076,-0.2914,0.1451,0.017,1.000
5,0.2000,0,14,right_elbow,719.80,557.32,0.1944,-0.2023,-0.0460,0.942,1.000
5,0.2000,0,15,left_wrist,706.53,532.61,0.1737,-0.2554,0.3614,0.006,1.000
5,0.2000,0,16,right_wrist,741.42,542.39,0.2436,-0.1989,0.1067,0.864,1.000
5,0.2000,0,17,left_pinky,712.34,542.04,0.1981,-0.2844,0.4139,0.010,1.000
5,0.2000,0,18,right_pinky,750.76,545.75,0.2977,-0.2448,0.0871,0.790,1.000
5,0.2000,0,19,left_index,717.42,531.77,0.2147,-0.2876,0.4071,0.009,1.000
5,0.2000,0,20,right_index,746.87,536.64,0.3058,-0.2993,0.0983,0.764,1.000
5,0.2000,0,21,left_thumb,715.11,531.26,0.2004,-0.2434,0.3651,0.010,1.000
5,0.2000,0,22,right_thumb,742.32,534.89,0.2454,-0.2300,0.1096,0.592,1.000
5,0.2000,0,23,left_hip,644.49,614.04,-0.0760,-0.0008,0.0967,1.000,1.000
5,0.2000,0,24,right_hip,682.55,617.22,0.0777,-0.0059,-0.0978,1.000,1.000
5,0.2000,0,25,left_knee,649.28,708.13,-0.0915,0.3693,0.2628,0.402,1.000
5,0.2000,0,26,right_knee,683.89,724.26,0.1063,0.3254,0.0120,0.966,1.000
5,0.2000,0,27,left_ankle,631.24,813.49,-0.1085,0.7042,0.3668,0.782,1.000
5,0.2000,0,28,right_ankle,674.97,838.51,0.0282,0.6935,0.0903,0.971,1.000
5,0.2000,0,29,left_heel,621.99,835.07,-0.1270,0.7428,0.3888,0.907,1.000
5,0.2000,0,30,right_heel,661.65,860.11,0.0238,0.7252,0.0676,0.928,1.000
5,0.2000,0,31,left_foot_index,661.43,819.70,-0.0538,0.7306,0.4478,0.624,1.000
5,0.2000,0,32,right_foot_index,721.44,846.34,0.1249,0.7079,0.0760,0.852,1.000
6,0.2400,0,0,nose,681.14,394.07,0.0629,-0.6403,0.0092,1.000,1.000
6,0.2400,0,1,left_eye_inner,674.60,385.44,0.0390,-0.6573,-0.0235,0.999,1.000
6,0.2400,0,2,left_eye,670.96,385.17,0.0405,-0.6570,-0.0151,0.999,1.000
6,0.2400,0,3,left_eye_outer,667.63,385.01,0.0401,-0.6586,-0.0179,0.999,1.000
6,0.2400,0,4,right_eye_inner,684.99,386.41,0.0813,-0.6695,-0.0484,1.000,1.000
6,0.2400,0,5,right_eye,688.34,386.67,0.0840,-0.6678,-0.0604,1.000,1.000
6,0.2400,0,6,right_eye_outer,691.45,386.74,0.0908,-0.6564,-0.0388,1.000,1.000
6,0.2400,0,7,left_ear,660.33,392.13,-0.0428,-0.6166,-0.1072,1.000,1.000
6,0.2400,0,8,right_ear,693.00,392.16,0.0950,-0.5628,-0.1448,1.000,1.000
6,0.2400,0,9,mouth_left,675.89,404.83,0.0471,-0.6182,0.0024,0.999,1.000
6,0.2400,0,10,mouth_right,685.85,405.43,0.0840,-0.5801,-0.0377,1.000,1.000
6,0.2400,0,11,left_shoulder,626.67,449.68,-0.1007,-0.4523,0.0132,1.000,1.000
6,0.2400,0,12,right_shoulder,709.52,461.46,0.1413,-0.4930,-0.0914,1.000,1.000
6,0.2400,0,13,left_elbow,645.68,531.64,-0.0149,-0.2852,0.1219,0.018,1.000
6,0.2400,0,14,right_elbow,721.77,556.49,0.1976,-0.1980,-0.0396,0.907,1.000
6,0.2400,0,15,left_wrist,702.88,532.30,0.1629,-0.2556,0.3305,0.004,1.000
6,0.2400,0,16,right_wrist,739.65,542.24,0.2406,-0.2081,0.1104,0.822,1.000
6,0.2400,0,17,left_pinky,711.13,537.47,0.1856,-0.2831,0.3795,0.007,1.000
6,0.2400,0,18,right_pinky,750.10,542.28,0.2947,-0.2521,0.0896,0.745,1.000
6,0.2400,0,19,left_index,719.39,533.56,0.2018,-0.2881,0.3750,0.007,1.000
6,0.2400,0,20,right_index,744.77,533.09,0.3024,-0.3060,0.1003,0.718,1.000
6,0.2400,0,21,left_thumb,716.85,525.77,0.1885,-0.2438,0.3350,0.007,1.000
6,0.2400,0,22,right_thumb,740.49,532.37,0.2414,-0.2396,0.1127,0.532,1.000
6,0.2400,0,23,left_hip,645.73,613.12,-0.0767,-0.0010,0.0898,1.000,1.000
6,0.2400,0,24,right_hip,684.90,616.99,0.0785,-0.0058,-0.0912,1.000,1.000
6,0.2400,0,25,left_knee,648.70,707.40,-0.0664,0.3728,0.2584,0.394,1.000
6,0.2400,0,26,right_knee,684.16,722.40,0.1084,0.3228,0.0188,0.953,1.000
6,0.2400,0,27,left_ankle,637.59,810.80,-0.0796,0.6971,0.3810,0.741,1.000
6,0.2400,0,28,right_ankle,676.17,833.46,0.0329,0.6859,0.1122,0.955,1.000
6,0.2400,0,29,left_heel,630.41,831.31,-0.0980,0.7334,0.4047,0.882,1.000
6,0.2400,0,30,right_heel,663.06,857.35,0.0292,0.7168,0.0908,0.897,1.000
6,0.2400,0,31,left_foot_index,665.20,814.05,-0.0298,0.7163,0.4642,0.527,1.000
6,0.2400,0,32,right_foot_index,722.31,844.27,0.1293,0.6995,0.0993,0.778,1.000
7,0.2800,0,0,nose,682.16,393.77,0.0758,-0.6373,0.0269,1.000,1.000
7,0.2800,0,1,left_eye_inner,675.79,384.11,0.0490,-0.6545,-0.0028,1.000,1.000
7,0.2800,0,2,left_eye,672.23,383.58,0.0503,-0.6543,0.0057,1.000,1.000
7,0.2800,0,3,left_eye_outer,669.19,383.17,0.0500,-0.6558,0.0029,1.000,1.000
7,0.2800,0,4,right_eye_inner,686.16,385.41,0.0908,-0.6676,-0.0305,1.000,1.000
7,0.2800,0,5,right_eye,689.82,385.61,0.0934,-0.6657,-0.0420,1.000,1.000
7,0.2800,0,6,right_eye_outer,693.11,385.61,0.1003,-0.6543,-0.0209,1.000,1.000
7,0.2800,0,7,left_ear,661.44,389.07,-0.0398,-0.6160,-0.0777,1.000,1.000
7,0.2800,0,8,right_ear,694.43,391.02,0.0943,-0.5634,-0.1285,1.000,1.000
7,0.2800,0,9,mouth_left,676.96,404.60,0.0587,-0.6156,0.0231,1.000,1.000
7,0.2800,0,10,mouth_right,686.66,405.17,0.0946,-0.5777,-0.0202,1.000,1.000
7,0.2800,0,11,left_shoulder,625.36,449.12,-0.0976,-0.4511,0.0426,1.000,1.000
7,0.2800,0,12,right_shoulder,706.80,459.24,0.1426,-0.4995,-0.0812,1.000,1.000
7,0.2800,0,13,left_elbow,654.94,526.36,0.0016,-0.2987,0.1669,0.037,1.000
7,0.2800,0,14,right_elbow,722.40,550.15,0.2077,-0.2123,-0.0338,0.954,1.000
7,0.2800,0,15,left_wrist,711.33,524.54,0.1876,-0.2792,0.4058,0.014,1.000
7,0.2800,0,16,right_wrist,743.18,536.72,0.2506,-0.2127,0.1228,0.905,1.000
7,0.2800,0,17,left_pinky,717.42,529.62,0.2101,-0.3083,0.4605,0.019,1.000
7,0.2800,0,18,right_pinky,751.55,540.00,0.3019,-0.2551,0.1040,0.851,1.000
7,0.2800,0,19,left_index,725.28,525.88,0.2254,-0.3141,0.4541,0.018,1.000
7,0.2800,0,20,right_index,746.55,531.02,0.3108,-0.3048,0.1147,0.833,1.000
7,0.2800,0,21,left_thumb,719.49,516.35,0.2137,-0.2681,0.4105,0.019,1.000
7,0.2800,0,22,right_thumb,742.11,529.19,0.2512,-0.2414,0.1259,0.695,1.000
7,0.2800,0,23,left_hip,647.35,608.64,-0.0762,0.0028,0.0930,1.000,1.000
7,0.2800,0,24,right_hip,685.58,613.71,0.0780,-0.0096,-0.0942,1.000,1.000
7,0.2800,0,25,left_knee,651.20,706.78,-0.0563,0.3803,0.2429,0.434,1.000
7,0.2800,0,26,right_knee,685.65,720.00,0.1131,0.3209,0.0139,0.954,1.000
7,0.2800,0,27,left_ankle,639.27,811.67,-0.0673,0.7011,0.3427,0.735,1.000
7,0.2800,0,28,right_ankle,675.53,830.90,0.0358,0.6872,0.0984,0.957,1.000
7,0.2800,0,29,left_heel,632.16,832.60,-0.0858,0.7378,0.3640,0.885,1.000
7,0.2800,0,30,right_heel,662.00,854.40,0.0320,0.7192,0.0755,0.915,1.000
7,0.2800,0,31,left_foot_index,667.43,814.24,-0.0221,0.7247,0.4265,0.558,1.000
7,0.2800,0,32,right_foot_index,722.39,842.41,0.1309,0.6986,0.0903,0.802,1.000
8,0.3200,0,0,nose,680.94,390.01,0.0535,-0.6552,0.0213,1.000,1.000
8,0.3200,0,1,left_eye_inner,673.15,381.25,0.0301,-0.6721,-0.0111,1.000,1.000
8,0.3200,0,2,left_eye,669.68,381.21,0.0312,-0.6719,-0.0027,1.000,1.000
8,0.3200,0,3,left_eye_outer,666.56,381.25,0.0307,-0.6732,-0.0055,1.000,1.000
8,0.3200,0,4,right_eye_inner,683.24,382.04,0.0713,-0.6862,-0.0341,1.000,1.000
8,0.3200,0,5,right_eye,686.82,382.44,0.0740,-0.6846,-0.0455,1.000,1.000
8,0.3200,0,6,right_eye_outer,690.07,382.59,0.0814,-0.6735,-0.0248,1.000,1.000
8,0.3200,0,7,left_ear,660.27,389.13,-0.0484,-0.6266,-0.0980,1.000,1.000
8,0.3200,0,8,right_ear,691.70,388.76,0.0916,-0.5762,-0.1283,1.000,1.000
8,0.3200,0,9,mouth_left,676.21,400.78,0.0391,-0.6302,0.0134,1.000,1.000
8,0.3200,0,10,mouth_right,686.29,401.27,0.0782,-0.5930,-0.0239,1.000,1.000
8,0.3200,0,11,left_shoulder,629.72,447.19,-0.1003,-0.4571,0.0199,1.000,1.000
8,0.3200,0,12,right_shoulder,704.60,458.16,0.1354,-0.5018,-0.0744,1.000,1.000
8,0.3200,0,13,left_elbow,652.88,528.05,-0.0004,-0.3034,0.1425,0.025,1.000
8,0.3200,0,14,right_elbow,721.48,551.86,0.1856,-0.2113,-0.0317,0.963,1.000
8,0.3200,0,15,left_wrist,708.76,526.93,0.1872,-0.2698,0.3744,0.025,1.000
8,0.3200,0,16,right_wrist,744.00,538.34,0.2436,-0.2195,0.1021,0.918,1.000
8,0.3200,0,17,left_pinky,718.29,533.63,0.2091,-0.2969,0.4276,0.036,1.000
8,0.3200,0,18,right_pinky,752.58,536.59,0.2976,-0.2703,0.0836,0.878,1.000
