frame,t,person_id,lm_idx,lm_name,x_px,y_px,x_world,y_world,z_world,visibility,presence
20,0.8000,0,18,right_pinky,1410.23,593.81,0.0973,-0.3049,0.2823,0.031,1.000
20,0.8000,0,19,left_index,1344.68,656.20,-0.1317,-0.1236,-0.0905,0.841,1.000
20,0.8000,0,20,right_index,1404.03,592.73,0.0868,-0.3431,0.2740,0.029,1.000
20,0.8000,0,21,left_thumb,1346.92,651.35,-0.1003,-0.1051,-0.0996,0.747,1.000
20,0.8000,0,22,right_thumb,1404.97,591.77,0.0718,-0.3083,0.2707,0.031,1.000
20,0.8000,0,23,left_hip,1378.85,673.32,-0.0598,-0.0030,-0.0332,1.000,1.000
20,0.8000,0,24,right_hip,1405.09,666.66,0.0631,-0.0007,0.0333,1.000,1.000
20,0.8000,0,25,left_knee,1375.15,736.02,-0.1083,0.3015,0.0707,0.892,1.000
20,0.8000,0,26,right_knee,1403.88,732.49,0.0712,0.2367,0.2034,0.369,1.000
20,0.8000,0,27,left_ankle,1348.75,838.35,-0.1494,0.6073,0.1349,0.961,1.000
20,0.8000,0,28,right_ankle,1403.21,833.42,0.0095,0.6129,0.3129,0.767,1.000
20,0.8000,0,29,left_heel,1358.83,861.71,-0.1763,0.6346,0.1506,0.930,1.000
20,0.8000,0,30,right_heel,1404.73,856.99,-0.0029,0.6435,0.2907,0.859,1.000
20,0.8000,0,31,left_foot_index,1298.72,850.55,-0.2626,0.6262,0.1691,0.877,1.000
20,0.8000,0,32,right_foot_index,1365.90,841.32,-0.0532,0.6251,0.3286,0.593,1.000
20,0.8000,1,0,nose,713.97,491.72,0.1232,-0.5923,-0.0255,1.000,1.000
20,0.8000,1,1,left_eye_inner,706.43,483.74,0.0976,-0.6081,-0.0163,1.000,1.000
20,0.8000,1,2,left_eye,704.27,483.92,0.0988,-0.6082,-0.0099,1.000,1.000
20,0.8000,1,3,left_eye_outer,702.39,484.27,0.0981,-0.6105,-0.0117,1.000,1.000
20,0.8000,1,4,right_eye_inner,710.70,483.41,0.1060,-0.6186,-0.0637,1.000,1.000
20,0.8000,1,5,right_eye,711.34,483.38,0.1107,-0.6170,-0.0768,1.000,1.000
20,0.8000,1,6,right_eye_outer,712.12,483.34,0.1173,-0.6086,-0.0546,1.000,1.000
20,0.8000,1,7,left_ear,695.42,489.40,0.0002,-0.5900,0.0435,1.000,1.000
20,0.8000,1,8,right_ear,708.43,487.57,0.0278,-0.5369,-0.1013,1.000,1.000
20,0.8000,1,9,mouth_left,709.94,500.39,0.1006,-0.5811,0.0128,1.000,1.000
20,0.8000,1,10,mouth_right,712.74,499.66,0.1125,-0.5454,-0.0584,1.000,1.000
20,0.8000,1,11,left_shoulder,679.00,536.60,0.0011,-0.4623,0.1880,1.000,1.000
20,0.8000,1,12,right_shoulder,695.42,528.74,0.0224,-0.5125,-0.0870,1.000,1.000
20,0.8000,1,13,left_elbow,721.96,582.53,0.1305,-0.3416,0.1869,0.064,1.000
20,0.8000,1,14,right_elbow,736.10,587.66,0.1817,-0.2959,-0.1636,0.959,1.000
20,0.8000,1,15,left_wrist,776.40,580.76,0.3233,-0.3106,0.1658,0.250,1.000
20,0.8000,1,16,right_wrist,786.33,581.63,0.2951,-0.2911,-0.1282,0.887,1.000
20,0.8000,1,17,left_pinky,785.69,580.46,0.3549,-0.3396,0.1785,0.343,1.000
20,0.8000,1,18,right_pinky,800.20,582.16,0.3341,-0.3243,-0.1837,0.842,1.000
20,0.8000,1,19,left_index,787.09,573.76,0.3620,-0.3471,0.1659,0.355,1.000
20,0.8000,1,20,right_index,797.84,574.78,0.3475,-0.3852,-0.1654,0.819,1.000
20,0.8000,1,21,left_thumb,782.58,574.21,0.3454,-0.2999,0.1575,0.358,1.000
20,0.8000,1,22,right_thumb,791.84,574.64,0.3014,-0.3165,-0.1240,0.682,1.000
20,0.8000,1,23,left_hip,681.83,667.84,0.0049,0.0065,0.1273,1.000,1.000
20,0.8000,1,24,right_hip,673.97,669.21,-0.0039,-0.0134,-0.1242,1.000,1.000
20,0.8000,1,25,left_knee,723.82,731.86,0.1498,0.2895,0.1539,0.290,1.000
20,0.8000,1,26,right_knee,691.57,773.33,0.0359,0.3274,-0.1873,0.996,1.000
20,0.8000,1,27,left_ankle,642.23,795.41,-0.1379,0.5028,0.2953,0.185,1.000
20,0.8000,1,28,right_ankle,629.13,881.47,-0.1818,0.7205,-0.2240,0.995,1.000
20,0.8000,1,29,left_heel,624.27,799.59,-0.1927,0.5313,0.3252,0.509,1.000
20,0.8000,1,30,right_heel,611.20,899.87,-0.2028,0.7533,-0.2604,0.974,1.000
20,0.8000,1,31,left_foot_index,642.87,823.46,-0.2026,0.6257,0.3801,0.372,1.000
20,0.8000,1,32,right_foot_index,672.82,903.07,-0.1118,0.7721,-0.3115,0.989,0.999
21,0.8400,0,0,nose,1392.93,463.63,-0.0148,-0.6654,0.0278,0.997,1.000
21,0.8400,0,1,left_eye_inner,1393.23,455.40,-0.0093,-0.6720,-0.0114,0.997,1.000
21,0.8400,0,2,left_eye,1391.60,454.94,-0.0088,-0.6724,-0.0010,0.997,1.000
21,0.8400,0,3,left_eye_outer,1389.86,454.54,-0.0079,-0.6739,-0.0033,0.998,1.000
21,0.8400,0,4,right_eye_inner,1399.23,456.40,0.0243,-0.6804,-0.0058,0.997,1.000
21,0.8400,0,5,right_eye,1401.98,456.54,0.0248,-0.6801,-0.0184,0.997,1.000
21,0.8400,0,6,right_eye_outer,1404.64,456.60,0.0300,-0.6638,0.0019,0.997,1.000
21,0.8400,0,7,left_ear,1389.44,457.70,0.0086,-0.6104,-0.1186,0.999,1.000
21,0.8400,0,8,right_ear,1411.49,460.63,0.1004,-0.5579,-0.0245,0.994,1.000
21,0.8400,0,9,mouth_left,1390.87,472.06,0.0034,-0.6325,0.0109,0.997,1.000
21,0.8400,0,10,mouth_right,1396.07,472.30,0.0251,-0.5983,0.0088,0.994,1.000
21,0.8400,0,11,left_shoulder,1385.16,507.60,-0.0164,-0.4515,-0.1307,1.000,1.000
21,0.8400,0,12,right_shoulder,1442.19,519.12,0.2031,-0.5050,0.1134,0.999,1.000
21,0.8400,0,13,left_elbow,1376.99,585.55,-0.0041,-0.2402,-0.1924,0.982,1.000
21,0.8400,0,14,right_elbow,1456.98,572.74,0.2227,-0.2882,0.1879,0.201,1.000
21,0.8400,0,15,left_wrist,1355.84,645.83,-0.0883,-0.0874,-0.0967,0.794,1.000
21,0.8400,0,16,right_wrist,1420.95,589.73,0.0766,-0.2757,0.2949,0.024,1.000
21,0.8400,0,17,left_pinky,1350.14,664.08,-0.1089,-0.0870,-0.0866,0.716,1.000
21,0.8400,0,18,right_pinky,1408.72,591.70,0.0876,-0.2951,0.2980,0.024,1.000
21,0.8400,0,19,left_index,1346.74,662.41,-0.1284,-0.0891,-0.0793,0.699,1.000
21,0.8400,0,20,right_index,1403.30,590.59,0.0812,-0.3338,0.2919,0.022,1.000
21,0.8400,0,21,left_thumb,1348.20,657.34,-0.0933,-0.0705,-0.0878,0.567,1.000
21,0.8400,0,22,right_thumb,1405.83,589.89,0.0619,-0.2961,0.2868,0.024,1.000
21,0.8400,0,23,left_hip,1380.55,666.52,-0.0532,-0.0024,-0.0368,1.000,1.000
21,0.8400,0,24,right_hip,1402.86,661.71,0.0567,-0.0018,0.0367,1.000,1.000
21,0.8400,0,25,left_knee,1372.91,739.81,-0.1167,0.3220,0.0389,0.934,1.000
21,0.8400,0,26,right_knee,1399.87,733.77,0.0552,0.2737,0.1816,0.459,1.000
21,0.8400,0,27,left_ankle,1347.56,842.38,-0.1665,0.6288,0.0981,0.978,1.000
21,0.8400,0,28,right_ankle,1398.29,834.15,0.0031,0.6366,0.2836,0.837,1.000
21,0.8400,0,29,left_heel,1359.36,864.05,-0.1943,0.6570,0.1126,0.954,1.000
21,0.8400,0,30,right_heel,1396.28,856.80,-0.0090,0.6662,0.2600,0.893,1.000
21,0.8400,0,31,left_foot_index,1295.93,856.62,-0.2827,0.6520,0.1242,0.922,1.000
21,0.8400,0,32,right_foot_index,1366.92,844.54,-0.0610,0.6449,0.2851,0.684,1.000
21,0.8400,1,0,nose,718.59,497.09,0.1994,-0.5986,0.0341,1.000,1.000
21,0.8400,1,1,left_eye_inner,711.20,489.20,0.1726,-0.6150,0.0358,1.000,1.000
21,0.8400,1,2,left_eye,709.10,489.07,0.1746,-0.6137,0.0407,1.000,1.000
21,0.8400,1,3,left_eye_outer,707.21,489.07,0.1738,-0.6162,0.0391,1.000,1.000
21,0.8400,1,4,right_eye_inner,715.99,489.61,0.1906,-0.6191,-0.0088,1.000,1.000
21,0.8400,1,5,right_eye,717.22,489.65,0.1955,-0.6177,-0.0218,1.000,1.000
21,0.8400,1,6,right_eye_outer,718.62,489.55,0.2001,-0.6083,0.0004,1.000,1.000
21,0.8400,1,7,left_ear,701.32,494.68,0.0812,-0.5925,0.0553,1.000,1.000
21,0.8400,1,8,right_ear,716.24,494.09,0.1242,-0.5324,-0.0649,1.000,1.000
21,0.8400,1,9,mouth_left,716.58,506.01,0.1820,-0.5813,0.0563,1.000,1.000
21,0.8400,1,10,mouth_right,720.06,505.88,0.1919,-0.5442,-0.0083,1.000,1.000
21,0.8400,1,11,left_shoulder,689.72,540.94,0.0759,-0.4544,0.1848,1.000,1.000
21,0.8400,1,12,right_shoulder,706.53,535.87,0.1615,-0.5016,-0.0702,1.000,1.000
21,0.8400,1,13,left_elbow,733.73,585.63,0.2276,-0.3531,0.1314,0.062,1.000
21,0.8400,1,14,right_elbow,742.92,593.07,0.2817,-0.2792,-0.1162,0.988,1.000
21,0.8400,1,15,left_wrist,785.16,583.23,0.4157,-0.3082,0.0347,0.340,1.000
21,0.8400,1,16,right_wrist,789.05,584.52,0.4009,-0.3138,-0.0726,0.983,1.000
21,0.8400,1,17,left_pinky,799.68,581.62,0.4521,-0.3334,0.0353,0.458,1.000
21,0.8400,1,18,right_pinky,801.91,582.81,0.4578,-0.3561,-0.1202,0.976,1.000
21,0.8400,1,19,left_index,798.55,573.40,0.4542,-0.3485,0.0276,0.457,1.000
21,0.8400,1,20,right_index,799.50,575.69,0.4724,-0.4199,-0.1082,0.970,1.000
21,0.8400,1,21,left_thumb,792.08,576.35,0.4287,-0.2984,0.0238,0.432,1.000
21,0.8400,1,22,right_thumb,793.68,576.52,0.4105,-0.3452,-0.0698,0.934,1.000
21,0.8400,1,23,left_hip,672.89,672.12,-0.0120,-0.0001,0.1314,1.000,1.000
21,0.8400,1,24,right_hip,671.81,673.48,0.0145,-0.0068,-0.1292,1.000,1.000
21,0.8400,1,25,left_knee,733.33,734.60,0.1864,0.2863,0.1655,0.355,1.000
21,0.8400,1,26,right_knee,693.06,779.72,0.0612,0.3342,-0.2016,0.997,1.000
21,0.8400,1,27,left_ankle,650.71,795.28,-0.0911,0.4879,0.2786,0.181,1.000
21,0.8400,1,28,right_ankle,626.94,885.36,-0.1633,0.6881,-0.2796,0.992,0.999
21,0.8400,1,29,left_heel,634.19,800.30,-0.1403,0.5092,0.3057,0.595,1.000
21,0.8400,1,30,right_heel,604.78,904.76,-0.1801,0.7194,-0.3178,0.973,0.999
21,0.8400,1,31,left_foot_index,654.23,825.27,-0.1207,0.5797,0.3743,0.250,1.000
21,0.8400,1,32,right_foot_index,672.25,903.65,-0.0713,0.7353,-0.3587,0.974,0.998
22,0.8800,0,0,nose,1380.96,462.70,-0.0493,-0.6716,-0.0257,0.998,1.000
22,0.8800,0,1,left_eye_inner,1385.60,455.24,-0.0338,-0.6797,-0.0656,0.998,1.000
22,0.8800,0,2,left_eye,1385.19,455.14,-0.0333,-0.6794,-0.0537,0.998,1.000
22,0.8800,0,3,left_eye_outer,1384.60,455.14,-0.0323,-0.6812,-0.0568,0.999,1.000
22,0.8800,0,4,right_eye_inner,1390.30,455.42,-0.0084,-0.6896,-0.0555,0.998,1.000
22,0.8800,0,5,right_eye,1392.91,455.64,-0.0077,-0.6892,-0.0696,0.998,1.000
22,0.8800,0,6,right_eye_outer,1395.27,455.84,-0.0027,-0.6738,-0.0480,0.998,1.000
22,0.8800,0,7,left_ear,1390.91,460.03,0.0056,-0.6219,-0.1603,0.999,1.000
22,0.8800,0,8,right_ear,1403.27,460.36,0.0776,-0.5731,-0.0520,0.995,1.000
22,0.8800,0,9,mouth_left,1381.08,471.83,-0.0254,-0.6416,-0.0408,0.997,1.000
22,0.8800,0,10,mouth_right,1385.46,472.59,-0.0079,-0.6079,-0.0390,0.995,1.000
22,0.8800,0,11,left_shoulder,1381.83,506.68,-0.0209,-0.4577,-0.1815,1.000,1.000
22,0.8800,0,12,right_shoulder,1434.37,514.75,0.1911,-0.5197,0.0963,0.999,1.000
22,0.8800,0,13,left_elbow,1372.12,581.92,-0.0256,-0.2487,-0.2514,0.995,1.000
22,0.8800,0,14,right_elbow,1466.78,564.17,0.2306,-0.2711,0.1180,0.274,1.000
22,0.8800,0,15,left_wrist,1346.59,649.34,-0.1128,-0.0437,-0.1723,0.903,1.000
22,0.8800,0,16,right_wrist,1424.44,592.81,0.0907,-0.2052,0.1409,0.028,1.000
22,0.8800,0,17,left_pinky,1342.30,667.09,-0.1318,-0.0277,-0.1652,0.835,1.000
22,0.8800,0,18,right_pinky,1415.70,602.61,0.0968,-0.2079,0.1343,0.029,1.000
22,0.8800,0,19,left_index,1342.06,666.97,-0.1515,-0.0246,-0.1606,0.822,1.000
22,0.8800,0,20,right_index,1410.88,599.32,0.0900,-0.2479,0.1260,0.027,1.000
22,0.8800,0,21,left_thumb,1343.09,660.75,-0.1165,-0.0206,-0.1640,0.704,1.000
22,0.8800,0,22,right_thumb,1414.15,595.30,0.0782,-0.2205,0.1308,0.028,1.000
22,0.8800,0,23,left_hip,1376.87,656.97,-0.0526,0.0027,-0.0469,1.000,1.000
22,0.8800,0,24,right_hip,1406.02,651.76,0.0557,-0.0062,0.0472,1.000,1.000
22,0.8800,0,25,left_knee,1366.31,746.21,-0.1147,0.3611,0.0179,0.943,1.000
22,0.8800,0,26,right_knee,1404.68,735.32,0.0636,0.2989,0.1666,0.412,1.000
22,0.8800,0,27,left_ankle,1348.52,846.70,-0.1817,0.7015,0.0515,0.984,1.000
22,0.8800,0,28,right_ankle,1402.82,834.97,0.0048,0.6910,0.2678,0.828,1.000
22,0.8800,0,29,left_heel,1359.70,865.32,-0.2153,0.7333,0.0626,0.964,0.999
22,0.8800,0,30,right_heel,1404.81,858.15,-0.0088,0.7225,0.2418,0.909,1.000
22,0.8800,0,31,left_foot_index,1295.43,858.15,-0.3304,0.7276,0.0527,0.952,1.000
22,0.8800,0,32,right_foot_index,1369.61,840.50,-0.0736,0.6982,0.2586,0.747,1.000
22,0.8800,1,0,nose,722.58,500.14,0.1983,-0.6048,0.0284,1.000,1.000
22,0.8800,1,1,left_eye_inner,714.38,492.29,0.1747,-0.6214,0.0319,1.000,1.000
22,0.8800,1,2,left_eye,712.22,492.48,0.1767,-0.6204,0.0376,1.000,1.000
22,0.8800,1,3,left_eye_outer,710.32,492.93,0.1759,-0.6231,0.0360,1.000,1.000
22,0.8800,1,4,right_eye_inner,718.74,492.43,0.1899,-0.6269,-0.0113,1.000,1.000
22,0.8800,1,5,right_eye,719.57,492.56,0.1938,-0.6254,-0.0236,1.000,1.000
22,0.8800,1,6,right_eye_outer,720.55,492.63,0.1984,-0.6152,-0.0017,1.000,1.000
22,0.8800,1,7,left_ear,703.81,499.21,0.0888,-0.5998,0.0654,1.000,1.000
22,0.8800,1,8,right_ear,716.98,497.08,0.1174,-0.5437,-0.0578,1.000,1.000
22,0.8800,1,9,mouth_left,719.53,508.23,0.1837,-0.5890,0.0547,1.000,1.000
22,0.8800,1,10,mouth_right,723.44,508.02,0.1885,-0.5529,-0.0098,1.000,1.000
22,0.8800,1,11,left_shoulder,695.36,547.00,0.0850,-0.4564,0.1967,1.000,1.000
22,0.8800,1,12,right_shoulder,710.96,539.14,0.1453,-0.5091,-0.0662,1.000,1.000
22,0.8800,1,13,left_elbow,734.59,589.30,0.2289,-0.3614,0.1769,0.064,1.000
22,0.8800,1,14,right_elbow,747.84,593.72,0.2724,-0.2949,-0.1374,0.990,1.000
22,0.8800,1,15,left_wrist,791.41,582.89,0.4184,-0.3246,0.1155,0.101,1.000
22,0.8800,1,16,right_wrist,799.24,583.08,0.4096,-0.3261,-0.1191,0.989,1.000
22,0.8800,1,17,left_pinky,796.54,591.39,0.4529,-0.3565,0.1219,0.158,1.000
22,0.8800,1,18,right_pinky,811.81,581.78,0.4663,-0.3679,-0.1750,0.983,1.000
22,0.8800,1,19,left_index,803.82,573.48,0.4587,-0.3685,0.1088,0.154,1.000
22,0.8800,1,20,right_index,807.63,574.36,0.4865,-0.4297,-0.1566,0.979,1.000
22,0.8800,1,21,left_thumb,798.52,574.67,0.4346,-0.3145,0.1045,0.161,1.000
22,0.8800,1,22,right_thumb,802.12,575.55,0.4222,-0.3565,-0.1144,0.949,1.000
22,0.8800,1,23,left_hip,678.63,676.40,-0.0048,-0.0009,0.1345,1.000,1.000
22,0.8800,1,24,right_hip,674.47,679.77,0.0074,-0.0053,-0.1314,1.000,1.000
22,0.8800,1,25,left_knee,746.01,729.92,0.2228,0.2641,0.1489,0.442,1.000
22,0.8800,1,26,right_knee,694.41,786.54,0.0734,0.3491,-0.1999,0.998,1.000
22,0.8800,1,27,left_ankle,672.42,796.88,-0.0430,0.4837,0.3099,0.204,1.000
22,0.8800,1,28,right_ankle,624.60,888.05,-0.1841,0.7032,-0.2463,0.996,1.000
22,0.8800,1,29,left_heel,654.22,800.35,-0.0917,0.5027,0.3420,0.525,1.000
22,0.8800,1,30,right_heel,602.98,908.36,-0.2050,0.7326,-0.2827,0.981,1.000
22,0.8800,1,31,left_foot_index,658.63,825.97,-0.0950,0.5600,0.4064,0.311,1.000
22,0.8800,1,32,right_foot_index,667.47,903.95,-0.0974,0.7408,-0.3304,0.988,0.999
23,0.9200,1,0,nose,726.22,499.43,0.1762,-0.6014,-0.0076,0.999,1.000
23,0.9200,1,1,left_eye_inner,718.27,492.58,0.1524,-0.6166,-0.0005,0.999,1.000
23,0.9200,1,2,left_eye,716.09,492.83,0.1544,-0.6155,0.0047,0.999,1.000
23,0.9200,1,3,left_eye_outer,714.12,493.21,0.1533,-0.6179,0.0031,0.999,1.000
23,0.9200,1,4,right_eye_inner,723.41,492.58,0.1652,-0.6223,-0.0447,0.999,1.000
23,0.9200,1,5,right_eye,724.61,492.74,0.1695,-0.6214,-0.0574,1.000,1.000
23,0.9200,1,6,right_eye_outer,725.78,492.80,0.1752,-0.6121,-0.0348,1.000,1.000
23,0.9200,1,7,left_ear,707.45,498.88,0.0695,-0.5935,0.0371,0.999,1.000
23,0.9200,1,8,right_ear,723.13,496.88,0.0934,-0.5373,-0.0855,0.999,1.000
23,0.9200,1,9,mouth_left,724.21,508.33,0.1616,-0.5869,0.0227,0.999,1.000
23,0.9200,1,10,mouth_right,728.21,508.05,0.1672,-0.5503,-0.0434,0.999,1.000
23,0.9200,1,11,left_shoulder,698.39,547.35,0.0833,-0.4570,0.1723,1.000,1.000
23,0.9200,1,12,right_shoulder,715.62,539.90,0.1054,-0.5099,-0.0846,1.000,1.000
23,0.9200,1,13,left_elbow,749.46,587.05,0.2550,-0.3804,0.1502,0.087,1.000
23,0.9200,1,14,right_elbow,754.75,594.44,0.2524,-0.3035,-0.1522,0.981,1.000
23,0.9200,1,15,left_wrist,808.63,574.70,0.4605,-0.3697,0.0985,0.158,1.000
23,0.9200,1,16,right_wrist,804.37,583.89,0.3903,-0.3318,-0.1319,0.980,1.000
23,0.9200,1,17,left_pinky,825.29,567.74,0.4965,-0.4072,0.1042,0.219,1.000
23,0.9200,1,18,right_pinky,817.74,581.01,0.4438,-0.3747,-0.1888,0.971,1.000
23,0.9200,1,19,left_index,820.68,562.29,0.4997,-0.4232,0.0937,0.219,1.000
23,0.9200,1,20,right_index,814.56,572.62,0.4625,-0.4401,-0.1730,0.965,1.000
23,0.9200,1,21,left_thumb,814.46,563.03,0.4773,-0.3626,0.0881,0.224,1.000
23,0.9200,1,22,right_thumb,809.51,573.74,0.4017,-0.3620,-0.1286,0.916,1.000
23,0.9200,1,23,left_hip,686.92,677.93,0.0052,0.0030,0.1301,1.000,1.000
23,0.9200,1,24,right_hip,683.52,678.99,-0.0033,-0.0101,-0.1278,1.000,1.000
23,0.9200,1,25,left_knee,750.32,728.92,0.2268,0.2395,0.1618,0.404,1.000
23,0.9200,1,26,right_knee,693.43,790.19,0.0411,0.3235,-0.2013,0.998,1.000
23,0.9200,1,27,left_ankle,685.94,805.81,-0.0090,0.5191,0.2868,0.374,1.000
23,0.9200,1,28,right_ankle,627.55,888.93,-0.2154,0.6909,-0.2871,0.997,1.000
23,0.9200,1,29,left_heel,667.31,816.11,-0.0530,0.5478,0.3136,0.729,1.000
23,0.9200,1,30,right_heel,604.78,909.32,-0.2371,0.7222,-0.3275,0.982,0.999
23,0.9200,1,31,left_foot_index,695.29,837.10,-0.0167,0.6031,0.3621,0.478,1.000
23,0.9200,1,32,right_foot_index,669.78,908.31,-0.1394,0.7299,-0.3921,0.991,0.998
23,0.9200,0,0,nose,1384.81,472.64,-0.0359,-0.6737,0.0262,0.997,1.000
23,0.9200,0,1,left_eye_inner,1386.78,464.37,-0.0276,-0.6801,-0.0138,0.997,1.000
23,0.9200,0,2,left_eye,1386.09,463.82,-0.0272,-0.6802,-0.0029,0.998,1.000
23,0.9200,0,3,left_eye_outer,1385.25,463.33,-0.0262,-0.6818,-0.0055,0.998,1.000
23,0.9200,0,4,right_eye_inner,1391.10,465.17,0.0045,-0.6895,-0.0057,0.997,1.000
23,0.9200,0,5,right_eye,1393.43,465.11,0.0050,-0.6892,-0.0186,0.998,1.000
23,0.9200,0,6,right_eye_outer,1395.80,464.86,0.0107,-0.6728,0.0019,0.998,1.000
23,0.9200,0,7,left_ear,1388.27,465.94,0.0012,-0.6178,-0.1223,0.999,1.000
23,0.9200,0,8,right_ear,1404.33,468.27,0.0916,-0.5674,-0.0191,0.995,1.000
23,0.9200,0,9,mouth_left,1384.54,480.24,-0.0142,-0.6410,0.0085,0.996,1.000
23,0.9200,0,10,mouth_right,1388.51,480.22,0.0081,-0.6071,0.0092,0.994,1.000
23,0.9200,0,11,left_shoulder,1382.39,516.26,-0.0231,-0.4556,-0.1354,1.000,1.000
23,0.9200,0,12,right_shoulder,1438.84,526.53,0.2081,-0.5112,0.1153,0.999,1.000
23,0.9200,0,13,left_elbow,1372.44,593.79,-0.0185,-0.2521,-0.1974,0.979,1.000
23,0.9200,0,14,right_elbow,1464.81,578.45,0.2527,-0.2845,0.1778,0.235,1.000
23,0.9200,0,15,left_wrist,1348.45,657.14,-0.1063,-0.0847,-0.0989,0.743,1.000
23,0.9200,0,16,right_wrist,1418.35,602.55,0.0911,-0.2530,0.2658,0.033,1.000
23,0.9200,0,17,left_pinky,1344.60,675.20,-0.1285,-0.0790,-0.0865,0.661,1.000
23,0.9200,0,18,right_pinky,1408.55,608.74,0.0954,-0.2674,0.2695,0.033,1.000
23,0.9200,0,19,left_index,1343.99,673.52,-0.1458,-0.0775,-0.0805,0.642,1.000
23,0.9200,0,20,right_index,1404.72,606.24,0.0831,-0.3035,0.2623,0.030,1.000
23,0.9200,0,21,left_thumb,1345.30,667.41,-0.1100,-0.0659,-0.0898,0.501,1.000
23,0.9200,0,22,right_thumb,1407.61,604.05,0.0727,-0.2707,0.2577,0.032,1.000
23,0.9200,0,23,left_hip,1375.05,672.78,-0.0578,0.0004,-0.0409,1.000,1.000
23,0.9200,0,24,right_hip,1401.82,670.20,0.0610,-0.0044,0.0408,1.000,1.000
23,0.9200,0,25,left_knee,1367.18,755.54,-0.1192,0.3290,0.0291,0.925,1.000
23,0.9200,0,26,right_knee,1398.36,745.25,0.0612,0.2830,0.1973,0.366,1.000
23,0.9200,0,27,left_ankle,1347.63,853.16,-0.1787,0.6427,0.0744,0.977,1.000
23,0.9200,0,28,right_ankle,1399.19,842.24,0.0195,0.6429,0.3095,0.784,1.000
23,0.9200,0,29,left_heel,1356.42,870.82,-0.2093,0.6720,0.0873,0.955,0.999
23,0.9200,0,30,right_heel,1398.75,864.23,0.0077,0.6727,0.2858,0.881,1.000
23,0.9200,0,31,left_foot_index,1294.28,865.92,-0.3111,0.6641,0.0957,0.915,1.000
23,0.9200,0,32,right_foot_index,1369.17,847.73,-0.0478,0.6464,0.3150,0.618,1.000
24,0.9600,1,0,nose,729.86,497.56,0.1586,-0.6076,-0.0070,0.999,1.000
24,0.9600,1,1,left_eye_inner,720.91,490.91,0.1329,-0.6194,-0.0004,0.998,1.000
24,0.9600,1,2,left_eye,718.64,491.06,0.1349,-0.6185,0.0045,0.998,1.000
24,0.9600,1,3,left_eye_outer,716.62,491.26,0.1339,-0.6208,0.0027,0.999,1.000
24,0.9600,1,4,right_eye_inner,726.89,490.82,0.1477,-0.6262,-0.0445,0.999,1.000
24,0.9600,1,5,right_eye,728.44,490.79,0.1522,-0.6250,-0.0572,0.999,1.000
24,0.9600,1,6,right_eye_outer,729.85,490.66,0.1585,-0.6160,-0.0347,1.000,1.000
24,0.9600,1,7,left_ear,711.29,496.94,0.0540,-0.5885,0.0328,0.999,1.000
24,0.9600,1,8,right_ear,728.13,495.09,0.0843,-0.5352,-0.0864,0.999,1.000
24,0.9600,1,9,mouth_left,728.50,506.28,0.1467,-0.5913,0.0234,0.998,1.000
24,0.9600,1,10,mouth_right,732.70,505.75,0.1547,-0.5553,-0.0420,0.999,1.000
24,0.9600,1,11,left_shoulder,705.49,549.17,0.0720,-0.4545,0.1785,1.000,1.000
24,0.9600,1,12,right_shoulder,723.32,540.96,0.1076,-0.5080,-0.0819,1.000,1.000
24,0.9600,1,13,left_elbow,755.44,588.28,0.2345,-0.3568,0.1613,0.049,1.000
24,0.9600,1,14,right_elbow,764.57,596.75,0.2491,-0.2942,-0.1229,0.962,1.000
24,0.9600,1,15,left_wrist,815.08,579.25,0.4301,-0.3424,0.1222,0.140,1.000
24,0.9600,1,16,right_wrist,811.96,583.49,0.3813,-0.3259,-0.0704,0.967,1.000
24,0.9600,1,17,left_pinky,826.54,577.23,0.4648,-0.3768,0.1296,0.210,1.000
24,0.9600,1,18,right_pinky,823.36,581.95,0.4365,-0.3683,-0.1223,0.954,1.000
24,0.9600,1,19,left_index,824.08,568.04,0.4682,-0.3911,0.1212,0.212,1.000
24,0.9600,1,20,right_index,821.20,571.72,0.4552,-0.4348,-0.1083,0.945,1.000
24,0.9600,1,21,left_thumb,819.29,568.18,0.4468,-0.3342,0.1129,0.207,1.000
24,0.9600,1,22,right_thumb,815.83,572.71,0.3912,-0.3568,-0.0669,0.870,1.000
24,0.9600,1,23,left_hip,696.96,681.31,0.0039,0.0040,0.1304,1.000,1.000
24,0.9600,1,24,right_hip,692.93,681.08,-0.0021,-0.0116,-0.1289,1.000,1.000
24,0.9600,1,25,left_knee,755.97,731.17,0.2032,0.2378,0.1762,0.208,1.000
24,0.9600,1,26,right_knee,696.00,790.87,0.0056,0.3183,-0.2081,0.996,1.000
24,0.9600,1,27,left_ankle,685.98,813.05,-0.0285,0.5198,0.2815,0.253,1.000
24,0.9600,1,28,right_ankle,626.73,893.34,-0.2518,0.6838,-0.2742,0.993,0.999
24,0.9600,1,29,left_heel,669.81,822.18,-0.0736,0.5498,0.3058,0.612,1.000
24,0.9600,1,30,right_heel,603.94,913.87,-0.2746,0.7145,-0.3122,0.960,0.999
24,0.9600,1,31,left_foot_index,708.00,843.41,-0.0341,0.6134,0.3544,0.336,1.000
24,0.9600,1,32,right_foot_index,669.36,915.19,-0.1740,0.7275,-0.3706,0.978,0.997
24,0.9600,0,0,nose,1382.25,478.30,-0.0572,-0.6401,0.0618,0.999,1.000
